"","prop_US_house","prop_US_sen","prop_gov","party_diff_uncontested_state_house","state_house_contested","party_diff_uncontested_state_sen","state_sen_contested"
"315",0.445636351,0.284399743,0.5888,0.008695652,0.466898891,-0.075949367,0.425359538
"316",0.405186563,0.37774193,0.5888,-0.013953488,0.451973234,-0.025641026,0.415568473
"317",0.342401211,0.273429554,0.3373,-0.10952381,0.414159235,-0.025641026,0.415568473
"318",0.208764466,0.273429554,0.3373,-0.122727273,0.456186113,-0.106666667,0.446771076
"319",0.365522841,0,0.480764621,-0.278551532,0.404386962,-0.106666667,0.446771076
"320",0.31390735,0.341457186,0.480764621,-0.058252427,0.423304306,0.038461538,0.380797499
"321",0.560578026,0.623220778,0.6284,0.24375,0.592028486,0.485714286,0.497910318
"322",0.579841743,0.651258447,0.5941,0.271428571,0.581080721,0.172413793,0.596308781
"323",0.595823758,0.651258447,0.5941,0.292682927,0.546716217,0.432432432,0.515447506
"324",0.55389984,1,0.5522,0.253246753,0.518278044,0.172413793,0.604138147
"325",0.597111813,0.744013115,0.5522,0.202247191,0.598134172,0.28125,0.580456711
"326",0.486293465,0.744013115,0.6485,0.309677419,0.479416744,0.451612903,0.453657736
"327",0.470732938,0.478134518,0.6485,0.116883117,0.558048793,0,0.575920083
"328",0.530730275,0.63714739,0.6473,0.275362319,0.528883509,0.214285714,0.505599589
"329",0.412216618,0.63714739,0.6473,0.22962963,0.477446335,0.088235294,0.474615464
"330",0.409823368,0.435872809,0.5171,0.122580645,0.520586072,0.028571429,0.522886748
"331",0.417281848,0.497013774,0.5171,0.136363636,0.534537214,0.028571429,0.484706026
"332",0.405109518,0.497013774,0.7322,0.192592593,0.514252097,0.088235294,0.502694179
"333",0.335881866,0.353247952,0.7322,0.203007519,0.521264597,-0.161290323,0.488076258
"334",0.371780416,0.493431774,0.4496,0.026315789,0.510464708,0,0.560606056
"335",0.495856211,0.493431774,0.4496,0.089655172,0.560978363,-0.103448276,0.515880004
"336",0.443493936,0.470343804,0.5871,0.209302326,0.532605081,0,0.548560432
"337",0.374860071,0.442595212,0.5871,-0.031847134,0.540674187,-0.055555556,0.463588295
"338",0.399891142,0.442595212,0.612235074,0,0.529252319,0.034482759,0.474778598
"339",0.364185542,0.420197128,0.612235074,-0.019230769,0.505887024,-0.234042553,0.398674999
"340",0.292856155,0.427254478,0.454821673,-0.11849711,0.448113512,-0.096774194,0.348497059
"341",0.501019808,1,1,0.410596026,0.710706772,0.379310345,0.733623403
"342",0.660950107,0.971308554,0.4951,0.410596026,0.710706772,0.379310345,0.733623403
"343",0.75,0.971308554,0.4951,0.410596026,0.710706772,0.379310345,0.733623403
"344",0.75,1,0.6697,0.410596026,0.710706772,0.379310345,0.733623403
"345",0.738181055,0.528204675,0.6697,0.410596026,0.710706772,0.379310345,0.733623403
"346",0.432435599,0.528204675,0.642,0.410596026,0.710706772,0.379310345,0.733623403
"347",0.999962214,1,0.642,0.410596026,0.710706772,0.379310345,0.733623403
"348",0.416787474,1,0.6117,0.410596026,0.710706772,0.379310345,0.733623403
"349",0.571428571,1,0.6117,0.410596026,0.710706772,0.379310345,0.733623403
"350",0.713792044,0.501702251,0.365,0.410596026,0.710706772,0.379310345,0.733623403
"351",0.68714277,0.667102304,0.365,0.410596026,0.710706772,0.379310345,0.733623403
"352",0.324967654,0.667102304,0.322,0.410596026,0.710706772,0.379310345,0.733623403
"353",0.360903582,0.501259687,0.322,0.410596026,0.710706772,0.379310345,0.733623403
"354",0.37992684,0.482001608,0.5195,0.410596026,0.710706772,0.379310345,0.733623403
"355",0.347902824,0.482001608,0.5195,0.410596026,0.710706772,0.379310345,0.733623403
"356",0.401372104,0.532638812,0.2446,0.410596026,0.710706772,0.379310345,0.733623403
"357",0.315445445,0.399813085,0.2446,0.410596026,0.710706772,0.379310345,0.733623403
"358",0.2391066,0.399813085,0.299730601,0.410596026,0.710706772,0.379310345,0.733623403
"359",0.282572823,0.450419911,0.299730601,0.410596026,0.710706772,0.379310345,0.733623403
"360",0.310407691,0.362651947,0.561145113,0.410596026,0.710706772,0.379310345,0.733623403
"361",0.403234706,0.37490909,0.5818,0.068965517,0.483938614,-0.037974684,0.462641836
"362",0.268746661,0.37490909,0.5818,0.02020202,0.500687424,0,0.499615557
"363",0.417441588,0.608697828,0.6191,0.043046358,0.523404966,0.065789474,0.537852367
"364",0.302118116,0.260723165,0.6191,0.106164384,0.494071148,0.227848101,0.525841194
"365",0.399192264,0.260723165,0.4305,0.006472492,0.513264722,0.08974359,0.505162738
"366",0.498182756,0.81290537,0.4305,0.049180328,0.535094826,0.075,0.511466138
"367",0.550178834,0.386476875,0.4855,0.073260073,0.543218361,0.045454545,0.535983363
"368",0.566426397,0.386476875,0.4855,0.031141869,0.540892235,0.056338028,0.510836556
"369",0.502040174,0.376385332,0.5945,0.017857143,0.499849805,0,0.508282705
"370",0.642255849,0.471490203,0.5945,0.016286645,0.523281043,0.028169014,0.526789083
"371",0.692049999,0.471490203,0.3878,0.028985507,0.513323922,0.044117647,0.516241128
"372",0.675043088,0.310587016,0.3878,0.042857143,0.499812074,-0.013888889,0.525964159
"373",0.584529593,0.415643525,0.532,0.016666667,0.509670588,-0.028169014,0.51582564
"374",0.596331191,0.415643525,0.532,-0.009433962,0.531635192,0,0.512100431
"375",0.682487945,0.218093525,0.5578,0.012944984,0.540528946,0,0.536271645
"376",0.608227562,0.386164878,0.5578,0.047297297,0.54706948,0,0.556073866
"377",0.560236459,0.386164878,0.3341,0.003194888,0.493103703,-0.01369863,0.456284278
"378",0.616630705,0.301330851,0.3341,0,0.540517985,0,0.52509791
"379",0.572350571,0.3151158,0.387171156,-0.014230272,0.507556609,0.008,0.471490896
"380",0.519608265,0.3151158,0.387171156,0.03125,0.496779867,-0.014084507,0.496849065
"381",0.658858268,0.592765673,0.7098,0.105263158,0.68295611,0.347826087,0.599428965
"382",0.617205981,0.338326771,0.7098,0.105263158,0.68295611,0.347826087,0.599428965
"383",0.680559514,0.634576429,0.6199,0.12987013,0.679265817,0.220779221,0.666661639
"384",0.64051562,0.634576429,0.6199,0.12987013,0.679265817,0.220779221,0.666661639
"385",0.629002824,0.606869632,0.8237,0.16,0.668751347,0.173333333,0.678501951
"386",0.600238696,0.618026935,0.8237,0.16,0.668751347,0.173333333,0.678501951
"387",0.522290188,0.618026935,0.5977,0.128755365,0.653493672,0.225,0.616534287
"388",0.529398897,0.71015664,0.5977,0.128755365,0.653493672,0.225,0.616534287
"389",0.492465555,0.591019355,0.5021,0.091633466,0.571134546,0.096385542,0.555319991
"390",0.534932125,0.591019355,0.5021,0.091633466,0.571134546,0.096385542,0.555319991
"391",0.545238684,0.705039713,0.5229,0.123931624,0.562332026,0.116883117,0.587399306
"392",0.553365254,0.632335334,0.5229,0.123931624,0.562332026,0.116883117,0.587399306
"393",0.545662129,0.632335334,0.4805,0.080645161,0.591476217,0.139240506,0.556523613
"394",0.593932677,0.657717684,0.4805,0.080645161,0.591476217,0.139240506,0.556523613
"395",0.66782421,0.550864144,0.533,0.056910569,0.608327113,0.0875,0.593783401
"396",0.687455452,0.550864144,0.533,0.056910569,0.608327113,0.0875,0.593783401
"397",0.620848427,0.634986954,0.5738,0.087227414,0.569763863,0.188976378,0.553547324
"398",0.656656278,0.680115848,0.5738,0.087227414,0.569763863,0.188976378,0.553547324
"399",0.581378847,0.680115848,0.480769569,0.07518797,0.486557455,0.031578947,0.501251925
"400",0.62972234,0.630552593,0.480769569,0.07518797,0.486557455,0.031578947,0.501251925
"401",0.725893719,0.551086842,0.5266,0.215517241,0.610875243,0.28,0.677968355
"402",0.660307653,0.551086842,0.5266,0.257575758,0.604677174,0.539325843,0.563015009
"403",0.776691638,0.613817293,0.6192,0.276923077,0.610888913,0.408602151,0.605396648
"404",0.696846701,0.550638462,0.6192,0.273311897,0.585056386,0.436170213,0.53769628
"405",0.827145212,0.550638462,0.6879,0.352159468,0.562206696,0.372093023,0.569103264
"406",0.778233189,0.656943193,0.6879,0.336538462,0.595736561,0.18,0.630739635
"407",0.714733476,0.571025421,0.4833,0.055555556,0.575885526,-0.012987013,0.541143472
"408",0.639304693,0.571025421,0.4833,0.166666667,0.592222385,0.086956522,0.565491304
"409",0.696850148,0.586110536,0.2846,0.259259259,0.575608553,0.129032258,0.568699767
"410",0.670108534,0.538553762,0.2846,0.333333333,0.558799476,0.290909091,0.62480403
"411",0.760000791,0.538553762,0.4825,0.361111111,0.603651673,0.296296296,0.656938599
"412",0.851392206,0.849655662,0.4825,0.337662338,0.613496693,0.321428571,0.627760116
"413",0.840316021,1,0.4745,0.297520661,0.602696329,0.345454545,0.590697199
"414",0.825571101,1,0.4745,0.177358491,0.660862398,0.082191781,0.659468893
"415",0.891553518,0.694056709,0.6116,0.372727273,0.642371126,0.321428571,0.680338535
"416",0.875806818,0.680456091,0.6116,0.485714286,0.55548002,0.450980392,0.626314134
"417",0.622999632,0.680456091,0.5355,0.177156177,0.557963888,0.145454545,0.614480038
"418",0.748891651,0.53777239,0.5355,0.290748899,0.620862201,0.381818182,0.638821821
"419",0.827022937,0.61960119,0.490198787,0.242798354,0.546825102,0.25210084,0.553309811
"420",0.83863403,0.61960119,0.490198787,0.405835544,0.565982196,0.36,0.603762726
"421",0.572213978,0.521435814,0.4317,0.085271318,0.552330858,0.019607843,0.557487422
"422",0.530855076,0.521435814,0.4317,0.096428571,0.507095335,0.019607843,0.557487422
"423",0.604254081,0.585618416,0.5327,0.100694444,0.536585805,0.03125,0.508597126
"424",0.542954382,0.523289102,0.5327,-0.014234875,0.495856589,0.03125,0.508597126
"425",0.578673448,0.523289102,0.6841,0.015209125,0.570165561,0.019607843,0.550276187
"426",0.531955945,0.61091304,0.6841,0.020761246,0.522386385,0.019607843,0.550276187
"427",0.548148956,0.582307925,0.4965,0.03930131,0.5407822,0.066666667,0.486006065
"428",0.507686784,0.582307925,0.4965,-0.05106383,0.574848913,0.066666667,0.486006065
"429",0.480689276,0.451764575,0.3849,0.004065041,0.515013853,0,0.478232941
"430",0.536753857,0.594110033,0.3849,0,0.556750101,0,0.478232941
"431",0.505301655,0.594110033,0.3778,0.00390625,0.525164209,0,0.505394888
"432",0.549265777,0.508289979,0.3778,0.003745318,0.546053458,0,0.505394888
"433",0.505533731,0.61535242,0.5203,-0.003937008,0.526962041,0,0.512047799
"434",0.494906345,0.61535242,0.5203,0,0.53619756,0,0.512047799
"435",0.542078713,0.579722572,0.5712,0.008097166,0.561610285,0,0.56199954
"436",0.543441246,0.649303252,0.5712,0.019083969,0.561319128,0,0.56199954
"437",0.45845453,0.649303252,0.4071,-0.008810573,0.512493438,0,0.485883211
"438",0.527315122,0.607527694,0.4071,-0.004,0.559551534,0,0.485883211
"439",0.508755002,0.56923511,0.529398888,0,0.498365058,0,0.445812266
"440",0.494431176,0.56923511,0.529398888,0,0.475542109,0,0.445812266
"441",0.523476949,0.388587181,0.4639,0.026315789,0.50182811,0.028368794,0.580374167
"442",0.478511205,0.388587181,0.4639,-0.008,0.51648234,0.046511628,0.530141832
"443",0.551541751,0.469600605,0.5944,0.042307692,0.522601951,0.022556391,0.554410775
"444",0.540378632,0.415460086,0.5944,0.003831418,0.512129763,0.022556391,0.554410775
"445",0.598590384,0.415460086,0.5656,0.007782101,0.547589114,0.03875969,0.549690709
"446",0,0,0.5656,0,0.54179343,0.03875969,0.549690709
"447",0,0.513404835,0.4827,0.016064257,0.54464729,0.022556391,0.556514956
"448",0,0,0.3501,-0.034482759,0.509656755,0,0.564966347
"449",0.568671226,0,0.3501,-0.018050542,0.535840777,0.013513514,0.555092986
"450",0,0,0.4502,-0.025179856,0.515676398,0.013513514,0.555092986
"451",0,0,0.4502,-0.034965035,0.540658176,0.006802721,0.539048476
"452",0.091867079,0.488678505,0.4511,0.003267974,0.50332387,0,0.518365425
"453",0,0.488678505,0.4511,0,0.535118567,0,0.518365425
"454",0.365194574,0,0.4948,0.003649635,0.568174394,0,0.573125923
"455",0,0.500064331,0.4948,0,0.571393485,0,0.573125923
"456",0.410554676,0.500064331,0.5024,-0.009661836,0.518655502,-0.009569378,0.523979486
"457",0.418127986,0.68119302,0.5024,0,0.54926467,0.01,0.545955357
"458",0.244826851,0.553318952,0.265195883,-0.001340483,0.490273294,0.01,0.545955357
"459",0.422135582,0.553318952,0.265195883,0,0.495962553,0,0.496538801
"460",0.515665229,0.412320295,0.5362,0.485549133,0.68308474,0.558823529,0.650690633
"461",0.584193815,0.412320295,0.6107,0.335,0.607820185,0.301204819,0.636870799
"462",0.586670085,0.641988075,0.6107,0.335,0.607820185,0.301204819,0.636870799
"463",0.615492943,0.390580106,0.5863,0.459770115,0.595173761,0.5,0.728270563
"464",0.602651448,0.390580106,0.5863,0.459770115,0.595173761,0.5,0.728270563
"465",0.663605937,0.460896,0.5344,0.554140127,0.580168855,0.457142857,0.564702166
"466",0.812169269,0,0.5344,0.554140127,0.580168855,0.457142857,0.564702166
"467",0.710193718,0,0.4835,0.401197605,0.53365169,0.397260274,0.569808496
"468",0.580259645,0.31204848,0.4835,0.401197605,0.53365169,0.397260274,0.569808496
"469",0.448848992,0.278268642,0.4444,0.182352941,0.574614122,0.031914894,0.560389244
"470",0.530522169,0.278268642,0.4444,0.182352941,0.574614122,0.031914894,0.560389244
"471",0.514107471,0.324127917,0.5056,0.282208589,0.531039119,0.152777778,0.54620027
"472",0.485841627,0,0.5056,0.282208589,0.531039119,0.152777778,0.54620027
"473",0.336897927,0,0.4656,0.189944134,0.512104755,0.077777778,0.496418746
"474",0.461056464,0.354174184,0.4656,0.189944134,0.512104755,0.077777778,0.496418746
"475",0.581196615,0.249122607,0.421,0.101123596,0.522900816,0.05,0.482961923
"476",0.452933974,0.249122607,0.421,0.101123596,0.522900816,0.05,0.482961923
"477",0.368955896,0.415027537,0.390184092,0.039548023,0.471268622,-0.063291139,0.503602322
"478",0.411339401,0.387491908,0.390184092,0.039548023,0.471268622,-0.063291139,0.503602322
"479",0.39788946,0.387491908,0.327022334,0.052341598,0.438386998,0.04954955,0.437794674
"480",0.626764523,0.427376949,0.5034,0.075539568,0.622200234,0,0.645771571
"481",0.541342163,0.521710873,0.4719,0.154150198,0.553877883,0.034482759,0.584744692
"482",0.571538537,0.491497598,0.4719,0.101886792,0.564419833,0.103448276,0.508644855
"483",0.555753485,0.491497598,0.4334,0.210762332,0.510305916,0.153846154,0.538318508
"484",0.580145428,0.473603405,0.4334,0.156626506,0.537916429,0.111111111,0.495378879
"485",0.557994568,0.319253906,0.3511,0.108433735,0.551068999,0.103448276,0.618678255
"486",0.538204816,0.319253906,0.3511,0.141078838,0.519266502,-0.066666667,0.570600525
"487",0.550573045,0.46404748,0.5868,0.071684588,0.537450628,0.068965517,0.548674957
"488",0.517443222,0.374117246,0.5868,0.028571429,0.503543534,0.064516129,0.508189391
"489",0.572589593,0.374117246,0.5857,0.030612245,0.514368746,0.085714286,0.524775638
"490",0.512767181,0.453835497,0.5857,0.042253521,0.497491117,0.026315789,0.511346158
"491",0.500065148,0.510485449,0.5047,0.029304029,0.508717866,0,0.539394785
"492",0.456826193,0.494251978,0.5047,0.038338658,0.463089562,0.03125,0.424579153
"493",0.454795361,0.432776356,0.4849,-0.035087719,0.474995182,0.025,0.463440683
"494",0.486018836,0.511714211,0.4849,0.064285714,0.464418077,0.0625,0.471159431
"495",0.518341297,0.511714211,0.5948,0.073529412,0.448242589,0.03030303,0.413931207
"496",0.390903159,0.428297474,0.5948,-0.034482759,0.437602799,-0.064516129,0.380215839
"497",0.433408178,0.583577837,0.562876909,-0.078740157,0.455199932,-0.038461538,0.465468092
"498",0.379914534,0.583577837,0.562876909,-0.194560669,0.385112911,-0.526315789,0.349167165
"499",0.394160866,0.485392312,0.469540256,-0.129770992,0.406336067,0,0.387513078
"500",0.506417745,0.556893402,0.6278,0.063953488,0.502531476,0.090909091,0.469849652
"501",0.520575056,0.556893402,0.5536,0.054945055,0.453432841,0.023809524,0.448909408
"502",0.538167592,0.56653491,0.5536,0,0.50907438,-0.020408163,0.552854262
"503",0.511902974,0.582964877,0.7271,0.064516129,0.47344234,0.043478261,0.44683328
"504",0.541379592,0.582964877,0.7271,-0.012121212,0.508953009,0.023255814,0.501047894
"505",0.529403067,0.481333538,0.4704,0.011494253,0.513797436,0,0.465954929
"506",0.49505724,0.69866313,0.4704,0.063583815,0.523339597,0.042553191,0.543312596
"507",0.517978239,0.69866313,0.4865,0.005747126,0.501218156,0.044444444,0.465318646
"508",0.53539194,0.376283937,0.4865,0.011111111,0.438995312,0.020408163,0.429002463
"509",0.451539622,0.525809408,0.2083,-0.011560694,0.448994097,-0.043478261,0.461490599
"510",0.455586842,0.525809408,0.2083,-0.055214724,0.49025626,-0.12195122,0.478602488
"511",0.473284021,0.483041499,0.4801,-0.009950249,0.461392689,-0.119047619,0.484550334
"512",0.335780078,0.66410667,0.4801,0.010204082,0.492760653,-0.069767442,0.515467711
"513",0.337299216,0.66410667,0.5229,0,0.47997749,0.046511628,0.493416058
"514",0.399246307,0.504496021,0.5229,0.034825871,0.489559217,0,0.455894572
"515",0.335766581,0.729159775,0.6682,0.015544041,0.494665405,0.023255814,0.53665111
"516",0.359057854,0.729159775,0.6682,-0.027472527,0.445222208,-0.088888889,0.415621779
"517",0.445125726,0.519895459,0.469255752,-0.053475936,0.474614174,0.06122449,0.46484413
"518",0.42174262,0.409469097,0.469255752,0.054982818,0.355568342,0.020618557,0.367200564
"519",0.4191505,0.409469097,0.520138279,0.060498221,0.349151637,-0.07826087,0.407555218
"520",0.748923352,0.667142145,0.414,0.022222222,0.592909201,0,0.587315715
"521",0.723296973,0.389794079,0.414,0.031914894,0.553272965,0.047619048,0.693975465
"522",0.496311335,0.487968796,0.5614,0,0.541826967,0,0.586765946
"523",0.413445327,0.487968796,0.5614,0.012820513,0.487749258,-0.043478261,0.533232985
"524",0.475384579,0.528980736,0.7421,0,0.554894775,0,0.517814167
"525",0.525792283,0.521093314,0.7421,0.010752688,0.556210243,-0.041666667,0.415723606
"526",0.488726467,0.521093314,0.6864,-0.045977011,0.538765702,0,0.530286556
"527",0.534495035,0.559369635,0.6864,0.011235955,0.551848697,0,0.471706758
"528",0.389384609,0.554004299,0.5605,0.04,0.510624995,0,0.447023028
"529",0.409916865,0.554004299,0.5605,-0.043956044,0.538180467,-0.083333333,0.532807625
"530",0.223751545,0.500480999,0.4488,-0.06097561,0.566069142,-0.181818182,0.519396312
"531",0.4045979,0.418773629,0.4488,0.034482759,0.53067384,0.041666667,0.5194626
"532",0.362427476,0.418773629,0.2438,0.031914894,0.519418907,-0.086956522,0.478537486
"533",0.442488501,0.634817081,0.2438,0,0.55289957,0,0.49501598
"534",0.525138819,0.425436088,0.4782,0.152941176,0.51512883,0.105263158,0.535194447
"535",0.543866576,0.425436088,0.4782,0,0.586715888,0.04,0.594395294
"536",0.470724403,0.53027424,0.4382,-0.01980198,0.542441518,0.038461538,0.50565425
"537",0.49784251,0.493595475,0.4382,0,0.55010001,0,0.540941365
"538",0.408087293,0.493595475,0.252816877,-0.025641026,0.410477494,-0.125,0.361964906
"539",0.504973579,0.513231597,0.252816877,-0.049382716,0.551851141,0.043478261,0.546952357
"540",0.47768152,0.488918186,0.5209,0.015698587,0.477698484,0,0.473404272
"541",0.487018228,0.478528802,0.5918,0,0.45930438,-0.020833333,0.472956721
"542",0.425815089,0.478528802,0.4765,-0.017432647,0.485007006,-0.021276596,0.445402027
"543",0.322171522,0.410793816,0.3314,-0.079931973,0.423310808,0,0.364513319
"544",0.350965753,0.339553902,0.4628,-0.051056338,0.427264425,0,0.38557243
"545",0.412044893,0.339553902,0.3925,-0.006279435,0.412288634,0,0.388805695
"546",0.486433915,0.324802288,0.3644,-0.029459902,0.439270216,0.025,0.490527658
"547",0.539398095,0.484925904,0.4163,0.002699055,0.455791592,0,0.458221243
"548",0.393192797,0.484925904,0.2676,0.001321004,0.377418248,0,0.413783457
"549",0.472649525,0.48413371,0.5914,0,0.46191768,0.023809524,0.474264336
"550",0.394690773,0.293964149,0.6816,-0.046082949,0.466190632,0,0.495662269
"551",0.440551053,0.293964149,0.5269,-0.016129032,0.440430481,0.018181818,0.488747271
"552",0.408414635,0.477282399,0.3946,-0.012534819,0.435614611,0,0.431321572
"553",0.380757744,0.337523385,0.5108,-0.001360544,0.475235796,0,0.463283401
"554",0.52483279,0.337523385,0.7413,-0.002773925,0.540100269,-0.02173913,0.541202466
"555",0.553241411,0.532723184,0.7176,0.013568521,0.523695341,0,0.520099745
"556",0.465529167,0.38012492,0.5389,-0.018115942,0.432451319,0,0.436674827
"557",0.52244158,0.38012492,0.562249985,0.01082544,0.504935061,-0.02739726,0.527978596
"558",0.515723729,0.516275427,0.562249985,0.021324355,0.465614034,0.015503876,0.455586847
"559",0.515671651,0.500717935,0.488107063,0.056460369,0.471297252,0,0.499848789
"560",0.554733116,0.561946076,0.5713,0,0.572538442,0,0.581931625
"561",0.490152811,0.561946076,0.5713,0,0.554017691,0,0.581931625
"562",0.568557813,0.516147194,0.4996,0,0.51238326,0,0.520454461
"563",0.506291044,0.64780236,0.4996,0,0.532014078,0,0.542439778
"564",0.526098457,0.64780236,0.2965,0,0.437400035,0,0.542439778
"565",0.486260832,0.542369727,0.2965,0,0.50666904,0.012820513,0.52707097
"566",0.478835157,0.515536589,0.622,0,0.55837605,0.012820513,0.52707097
"567",0.474068074,0.515536589,0.622,0,0.434293152,0.011111111,0.433896737
"568",0.446376298,0.516813011,0.4947,0,0.463051066,0.021276596,0.472876032
"569",0.491431517,0.553122605,0.4947,0,0.499277543,0.021276596,0.472876032
"570",0.512496727,0.553122605,0.4943,0,0.481218741,0,0.473579246
"571",0.525385663,0.515515926,0.4943,-0.010050251,0.523370342,0,0.473579246
"572",0.524498923,0.550747787,0.5752,0.011428571,0.537098987,0.022988506,0.525035318
"573",0.531921626,0.550747787,0.5752,0,0.528007216,-0.010416667,0.525186849
"574",0.572148759,0.581405548,0.5541,0.02259887,0.563172347,-0.010416667,0.525186849
"575",0.566694441,0.57182856,0.5541,0.021978022,0.546378724,0.035294118,0.547294169
"576",0.492651785,0.57182856,0.4808,0.011560694,0.511984774,0.035294118,0.547294169
"577",0.556436933,0.599201619,0.4808,0,0.545014487,-0.011494253,0.556342378
"578",0.510300948,0.568813778,0.387751507,0,0.48846206,0.005747126,0.485734755
"579",0.541624755,0.568813778,0.387751507,-0.016806723,0.543349548,0.005747126,0.485734755
"580",0.585040732,0.465941942,0.5054,0.078947368,0.521575784,0,0.57886737
"581",0.484199174,0.465941942,0.5054,0.137931034,0.471491125,0.101694915,0.506214598
"582",0.513750545,0.537738692,0.5297,0.094827586,0.543305089,0.101694915,0.506214598
"583",0.406082423,0.281031149,0.5297,0.110169492,0.498095149,0.051948052,0.47442855
"584",0.463705505,0.281031149,0.4695,0.118181818,0.539294521,0.051948052,0.47442855
"585",0.469476062,0.633124378,0.4695,0.111111111,0.551531806,0.072463768,0.537460741
"586",0.405002032,0.270520842,0.5474,0.172727273,0.527526733,0.072463768,0.537460741
"587",0.495252889,0.270520842,0.5474,0.184466019,0.562232131,0.082191781,0.526435243
"588",0.41580545,0.53991672,0.4449,0.184466019,0.505755895,0.082191781,0.526435243
"589",0.5095686,0.315143799,0.4449,0.017241379,0.545440496,0.041666667,0.528829352
"590",0.480975768,0.315143799,0.4547,0.160377358,0.47257567,0.041666667,0.528829352
"591",0.52250034,0.617288434,0.4547,0.008403361,0.549671927,0.029850746,0.546469028
"592",0.599138572,0.349572306,0.587,0.180952381,0.484009926,0.029850746,0.546469028
"593",0.518240755,0.349572306,0.587,0.080808081,0.541776489,-0.016393443,0.59123032
"594",0.558204044,0.706505479,0.6882,0.171717172,0.512338887,-0.016393443,0.59123032
"595",0.587412525,0.613279913,0.6882,0.088235294,0.555195499,0.148148148,0.546392443
"596",0.515822482,0.613279913,0.4663,0.028571429,0.533571774,0.148148148,0.546392443
"597",0.551550836,0.529757944,0.4663,-0.027522936,0.553039355,0.111111111,0.499991112
"598",0.529974754,0.555588102,0.42776884,0.082872928,0.466361584,0.111111111,0.499991112
"599",0.560129016,0.555588102,0.42776884,0.111111111,0.484153812,0.157894737,0.504049355
"600",0.550630891,0.561885437,0.5298,0,0.606019529,0,0.557151638
"601",0.513616036,0.535432142,0.5298,0,0.583263716,0,0.550781866
"602",0.572751294,0.685781535,0.5174,0,0.636183142,0,0.574410525
"603",0.530202694,0.685781535,0.5174,-0.001709402,0.591835175,0,0.493871265
"604",0.566072781,0.459098713,0.6705,0.005272408,0.621009867,0.00462963,0.526212679
"605",0.560662073,0.69849167,0.6705,0.003724395,0.619531856,0.004651163,0.548379429
"606",0.546894086,0.69849167,0.7151,0.001785714,0.643129254,0.004366812,0.548035764
"607",0.554058,0.525928179,0.7151,0.001736111,0.620707021,0.004385965,0.517023384
"608",0.518549642,0.596297015,0.4823,0,0.608783065,0.004464286,0.527111608
"609",0.588735527,0.596297015,0.4823,0,0.64693598,0,0.563538548
"610",0.57562938,0.586820121,0.3791,0.00974026,0.634288281,0,0.592652157
"611",0.57719075,0.566631578,0.3791,0.005780347,0.640314515,0.007117438,0.590441985
"612",0.538129276,0.566631578,0.4041,0.001398601,0.605842446,0,0.56642687
"613",0.610107802,0.729604744,0.4041,0.014440433,0.631011066,0.008474576,0.572616816
"614",0.686212732,0.68994024,0.7078,0.014519056,0.648598296,0.004347826,0.558817188
"615",0.689988115,0.68994024,0.7078,0.029574861,0.644757822,0,0.585978645
"616",0.617259632,0.695407337,0.6529,0.00541272,0.607350216,0,0.556819696
"617",0.666826504,0.744780772,0.6529,0.019891501,0.630175979,0.003891051,0.582157208
"618",0.587126915,0.744780772,0.573841928,0.004944376,0.592609983,0.001831502,0.497089798
"619",0.662481868,0.735112467,0.573841928,0.006493506,0.56991745,0,0.453750302
"620",0.599293468,0.454883458,0.6572,0.275,0.637284276,0.230088496,0.671274589
"621",0.556340803,0.497084924,0.6231,0.123287671,0.583105406,0.13253012,0.628743561
"622",0.555384384,0.497084924,0.6231,0.211538462,0.641462049,0.120879121,0.634812178
"623",0.524239699,0.480630875,0.4556,0.202185792,0.543143134,0.253164557,0.507124681
"624",0.566012827,0.508823675,0.4556,0.161849711,0.559667385,0.12345679,0.57833677
"625",0.558435067,0.508823675,0.4393,0.094117647,0.5665739,0.207792208,0.496730811
"626",0.535121413,0.474441057,0.4393,0.148809524,0.55606386,0.098765432,0.541987324
"627",0.515783703,0.479157127,0.5495,0.083743842,0.537394336,-0.020408163,0.572306939
"628",0.428839214,0.479157127,0.5495,0.054644809,0.474429157,0.1,0.481097445
"629",0.458835607,0.465877395,0.567,0,0.512576489,0.03,0.514471958
"630",0.449263193,0.521085167,0.567,0.030927835,0.488375249,-0.011904762,0.555794229
"631",0.440702022,0.521085167,0.5293,0.004784689,0.50613933,0,0.558338488
"632",0.445333843,0.456310003,0.5293,0.012345679,0.515045418,0.00862069,0.490448805
"633",0.489266465,0.47679263,0.5647,-0.005154639,0.510372432,-0.010309278,0.525787389
"634",0.529117254,0.47679263,0.5647,0.005617978,0.539150529,0.025641026,0.539668637
"635",0.54677096,0.543729352,0.5175,0.056701031,0.533310258,0,0.562654593
"636",0.455344224,0.439885215,0.5175,-0.089552239,0.49052867,-0.108695652,0.495128711
"637",0.509320348,0.439885215,0.501115117,-0.005102041,0.458420268,-0.048192771,0.50275252
"638",0.442400151,0.49185836,0.501115117,-0.006825939,0.460437984,-0.014018692,0.461678287
"639",0.466811998,0.470464399,0.202184098,0.055016181,0.415042717,-0.050458716,0.447291179
"640",0.315285916,0.629470201,0.5257,0.009661836,0.440105949,-0.05,0.442511976
"641",0.571665568,0.629470201,0.4639,-0.009615385,0.440403408,-0.055555556,0.449537457
