state_fips,year,prop_gov,state_name,prop_US_house,prop_US_sen,state_house_all,p_comp_elections_state_house,p_third_party_state_house,state_house_uncontested,p_total_uncontested_state_house,party_diff_uncontested_state_house,state_house_contested,state_sen_all,p_comp_elections_state_sen,p_third_party_state_sen,state_sen_uncontested,p_total_uncontested_state_sen,party_diff_uncontested_state_sen,state_sen_contested,party
1,1978,0.737,Alabama,0.690335145,0.750078256,0.930365188,0.116883117,0.001291386,0.525974026,0.525974026,0.525974026,0.647124736,0.959256214,0.076923077,0.002764306,0.615384615,0.615384615,0.615384615,0.658732175,Dem
1,1978,0.263,Alabama,0.309664855,0.249921744,0.069634812,0.116883117,0.001291386,0,0.525974026,-0.525974026,0.353013638,0.040743786,0.076923077,0.002764306,0,0.615384615,-0.615384615,0.341329042,Rep
1,1980,0.737,Alabama,0.639414184,0.484059571,0.930365188,0.116883117,0.001291386,0.525974026,0.525974026,0.525974026,0.647124736,0.959256214,0.076923077,0.002764306,0.615384615,0.615384615,0.615384615,0.658732175,Dem
1,1980,0.263,Alabama,0.360585816,0.515940429,0.069634812,0.116883117,0.001291386,0,0.525974026,-0.525974026,0.353013638,0.040743786,0.076923077,0.002764306,0,0.615384615,-0.615384615,0.341329042,Rep
1,1982,0.5961,Alabama,0.71287354,0.484059571,0.926813538,0.139303483,0.014390913,0.517412935,0.517412935,0.517412935,0.600455935,0.944557774,0.058139535,0.050001159,0.627906977,0.627906977,0.627906977,0.502129261,Dem
1,1982,0.4039,Alabama,0.28712646,0.515940429,0.073186462,0.139303483,0.014390913,0,0.517412935,-0.517412935,0.39964429,0.055442226,0.058139535,0.050001159,0,0.627906977,-0.627906977,0.497901517,Rep
1,1984,0.5961,Alabama,0.727261705,0.633191886,0.718782971,0.139303483,0.014390913,0.517412935,0.517412935,0.517412935,0.600455935,0.741157578,0.058139535,0.050001159,0.627906977,0.627906977,0.627906977,0.502129261,Dem
1,1984,0.4039,Alabama,0.272738295,0.366808114,0.281217029,0.139303483,0.014390913,0,0.517412935,-0.517412935,0.39964429,0.258842422,0.058139535,0.050001159,0,0.627906977,-0.627906977,0.497901517,Rep
1,1986,0.4355,Alabama,0.608674051,0.502815008,0.815837124,0.215909091,0.00609676,0.392045455,0.409090909,0.375,0.561874188,0.826803868,0.1,0.001033113,0.55,0.55,0.55,0.511508648,Dem
1,1986,0.5645,Alabama,0.391325949,0.497184992,0.184162876,0.215909091,0.00609676,0.017045455,0.409090909,-0.375,0.438210482,0.173196132,0.1,0.001033113,0,0.55,-0.55,0.488519454,Rep
1,1988,0.4355,Alabama,0.625589034,0.502815008,0.815837124,0.215909091,0.00609676,0.392045455,0.409090909,0.375,0.561874188,0.826803868,0.1,0.001033113,0.55,0.55,0.55,0.511508648,Dem
1,1988,0.5645,Alabama,0.374410966,0.497184992,0.184162876,0.215909091,0.00609676,0.017045455,0.409090909,-0.375,0.438210482,0.173196132,0.1,0.001033113,0,0.55,-0.55,0.488519454,Rep
1,1990,0.4789,Alabama,0.686744194,0.605748166,0.700559342,0.233766234,0.001206501,0.331168831,0.37012987,0.292207792,0.584072512,0.636465984,0.145454545,3.45E-05,0.2,0.272727273,0.127272727,0.621638723,Dem
1,1990,0.5211,Alabama,0.313255806,0.394251834,0.299440658,0.233766234,0.001206501,0.038961039,0.37012987,-0.292207792,0.416017293,0.363534016,0.145454545,3.45E-05,0.072727273,0.272727273,-0.127272727,0.378392201,Rep
1,1992,0.4789,Alabama,0.582031141,0.662063438,0.700559342,0.233766234,0.001206501,0.331168831,0.37012987,0.292207792,0.584072512,0.636465984,0.145454545,3.45E-05,0.2,0.272727273,0.127272727,0.621638723,Dem
1,1992,0.5211,Alabama,0.417968859,0.337936562,0.299440658,0.233766234,0.001206501,0.038961039,0.37012987,-0.292207792,0.416017293,0.363534016,0.145454545,3.45E-05,0.072727273,0.272727273,-0.127272727,0.378392201,Rep
1,1994,0.4955,Alabama,0.498075214,0.662063438,0.601454488,0.217647059,0.043830622,0.205882353,0.264705882,0.147058824,0.515812688,0.574380882,0.357142857,0.037747521,0.214285714,0.285714286,0.142857143,0.507488207,Dem
1,1994,0.5045,Alabama,0.501924786,0.337936562,0.398545512,0.217647059,0.043830622,0.058823529,0.264705882,-0.147058824,0.484280883,0.425619118,0.357142857,0.037747521,0.071428571,0.285714286,-0.142857143,0.492542955,Rep
1,1996,0.4955,Alabama,0.455095175,0.464312401,0.601454488,0.217647059,0.043830622,0.205882353,0.264705882,0.147058824,0.515812688,0.574380882,0.357142857,0.037747521,0.214285714,0.285714286,0.142857143,0.507488207,Dem
1,1996,0.5045,Alabama,0.544904825,0.535687599,0.398545512,0.217647059,0.043830622,0.058823529,0.264705882,-0.147058824,0.484280883,0.425619118,0.357142857,0.037747521,0.071428571,0.285714286,-0.142857143,0.492542955,Rep
1,1998,0.5787,Alabama,0.450391796,0.367158953,0.544810437,0.274390244,0.007184794,0.170731707,0.292682927,0.048780488,0.564490282,0.573055777,0.301587302,0.00242041,0.095238095,0.126984127,0.063492063,0.551516193,Dem
1,1998,0.4213,Alabama,0.549608204,0.632841047,0.455189563,0.274390244,0.007184794,0.12195122,0.292682927,-0.048780488,0.435591276,0.426944223,0.301587302,0.00242041,0.031746032,0.126984127,-0.063492063,0.448511231,Rep
1,2000,0.5787,Alabama,0.363820512,0.367158953,0.544810437,0.274390244,0.007184794,0.170731707,0.292682927,0.048780488,0.564490282,0.573055777,0.301587302,0.00242041,0.095238095,0.126984127,0.063492063,0.551516193,Dem
1,2000,0.4213,Alabama,0.636179488,0.632841047,0.455189563,0.274390244,0.007184794,0.12195122,0.292682927,-0.048780488,0.435591276,0.426944223,0.301587302,0.00242041,0.031746032,0.126984127,-0.063492063,0.448511231,Rep
1,2002,0.4988,Alabama,0.42199159,0.404733525,0.524753664,0.196428571,0.023733801,0.185714286,0.307142857,0.064285714,0.53649633,0.540646169,0.212121212,0.032644948,0.121212121,0.202020202,0.04040404,0.581154975,Dem
1,2002,0.5012,Alabama,0.57800841,0.595266475,0.475246336,0.196428571,0.023733801,0.121428571,0.307142857,-0.064285714,0.463584796,0.459353831,0.212121212,0.032644948,0.080808081,0.202020202,-0.04040404,0.418871838,Rep
1,2004,0.4988,Alabama,0.39619268,0.323869024,0.524753664,0.196428571,0.023733801,0.185714286,0.307142857,0.064285714,0.53649633,0.540646169,0.212121212,0.032644948,0.121212121,0.202020202,0.04040404,0.581154975,Dem
1,2004,0.5012,Alabama,0.60380732,0.676130976,0.475246336,0.196428571,0.023733801,0.121428571,0.307142857,-0.064285714,0.463584796,0.459353831,0.212121212,0.032644948,0.080808081,0.202020202,-0.04040404,0.418871838,Rep
1,2006,0.4198,Alabama,0.444466676,0.323869024,0.526736318,0.203947368,0.007513388,0.236842105,0.394736842,0.078947368,0.518470313,0.51451842,0.275862069,3.07E-05,0.103448276,0.206896552,0,0.555871585,Dem
1,2006,0.5802,Alabama,0.555533324,0.676130976,0.473263682,0.203947368,0.007513388,0.157894737,0.394736842,-0.078947368,0.481615831,0.48548158,0.275862069,3.07E-05,0.103448276,0.206896552,0,0.444157594,Rep
1,2008,0.4198,Alabama,0.390571803,0.365633447,0.526736318,0.203947368,0.007513388,0.236842105,0.394736842,0.078947368,0.518470313,0.51451842,0.275862069,3.07E-05,0.103448276,0.206896552,0,0.555871585,Dem
1,2008,0.5802,Alabama,0.609428197,0.634366553,0.473263682,0.203947368,0.007513388,0.157894737,0.394736842,-0.078947368,0.481615831,0.48548158,0.275862069,3.07E-05,0.103448276,0.206896552,0,0.444157594,Rep
1,2010,0.421,Alabama,0.314201569,0.347498989,0.417511891,0.242307692,0.028951362,0.130769231,0.330769231,-0.069230769,0.434851196,0.417082071,0.456521739,0.022968661,0.086956522,0.239130435,-0.065217391,0.453887735,Dem
1,2010,0.579,Alabama,0.685798431,0.652501011,0.582488109,0.242307692,0.028951362,0.2,0.330769231,0.069230769,0.565221884,0.582917929,0.456521739,0.022968661,0.152173913,0.239130435,0.065217391,0.546136602,Rep
1,2012,0.421,Alabama,0.359862012,0.347498989,0.417511891,0.242307692,0.028951362,0.130769231,0.330769231,-0.069230769,0.434851196,0.417082071,0.456521739,0.022968661,0.086956522,0.239130435,-0.065217391,0.453887735,Dem
1,2012,0.579,Alabama,0.640137988,0.652501011,0.582488109,0.242307692,0.028951362,0.2,0.330769231,0.069230769,0.565221884,0.582917929,0.456521739,0.022968661,0.152173913,0.239130435,0.065217391,0.546136602,Rep
1,2014,0.36314131,Alabama,0.320143743,0,0.3325522,0.189349112,0.014930611,0.145956607,0.394477318,-0.102564103,0.470887044,0.318856328,0.112852665,0.049966226,0.031347962,0.225705329,-0.163009404,0.39541816,Dem
1,2014,0.63685869,Alabama,0.679856257,1,0.6674478,0.189349112,0.014930611,0.24852071,0.394477318,0.102564103,0.529202812,0.681143672,0.112852665,0.049966226,0.194357367,0.225705329,0.163009404,0.604613126,Rep
1,2016,0.36314131,Alabama,0.337274917,0.359297595,0.3325522,0.189349112,0.014930611,0.145956607,0.394477318,-0.102564103,0.470887044,0.318856328,0.112852665,0.049966226,0.031347962,0.225705329,-0.163009404,0.39541816,Dem
1,2016,0.63685869,Alabama,0.662725083,0.640702405,0.6674478,0.189349112,0.014930611,0.24852071,0.394477318,0.102564103,0.529202812,0.681143672,0.112852665,0.049966226,0.194357367,0.225705329,0.163009404,0.604613126,Rep
2,1978,0.341,Alaska,0.445014397,0.241702559,0.560994082,0.431372549,0.064676329,0.039215686,0.058823529,0.019607843,0.565101561,0.561549768,0.75,0.008746565,0.071428571,0.071428571,0.071428571,0.479605638,Dem
2,1978,0.659,Alaska,0.554985603,0.758297441,0.439005918,0.431372549,0.064676329,0.019607843,0.058823529,-0.019607843,0.435053681,0.438450232,0.75,0.008746565,0,0.071428571,-0.071428571,0.520538817,Rep
2,1980,0.341,Alaska,0.259215251,0.461092683,0.518796344,0.685185185,0.096734249,0.083333333,0.083333333,0.083333333,0.50670755,0.439237255,0.461538462,0.015259204,0.076923077,0.076923077,0.076923077,0.44338698,Dem
2,1980,0.659,Alaska,0.740784749,0.538907317,0.481203656,0.685185185,0.096734249,0,0.083333333,-0.083333333,0.493420383,0.560762745,0.461538462,0.015259204,0,0.076923077,-0.076923077,0.556710057,Rep
2,1982,0.5543,Alaska,0.288493219,0.461092683,0.5061136,0.592307692,0.086961703,0.015384615,0.015384615,0.015384615,0.497568873,0.410183426,0.326530612,0.057947747,0.040816327,0.081632653,0,0.542063248,Dem
2,1982,0.4457,Alaska,0.711506781,0.538907317,0.4938864,0.592307692,0.086961703,0,0.015384615,-0.015384615,0.502589968,0.589816574,0.326530612,0.057947747,0.040816327,0.081632653,0,0.458017477,Rep
2,1984,0.5543,Alaska,0.431048819,0.285840669,0.486305272,0.495798319,0.039907463,0.016806723,0.016806723,0.016806723,0.459815609,0.370114828,0.310344828,0.006134515,0,0,0,0.389308055,Dem
2,1984,0.4457,Alaska,0.568951181,0.714159331,0.513694728,0.495798319,0.039907463,0,0.016806723,-0.016806723,0.540328852,0.629885172,0.310344828,0.006134515,0,0,0,0.610766422,Rep
2,1986,0.5261,Alaska,0.421109797,0.449416858,0.452366202,0.321100917,0.027403196,0,0,0,0.555947481,0.505895702,0.483870968,0.056783349,0,0,0,0.548128905,Dem
2,1986,0.4739,Alaska,0.578890203,0.550583142,0.547633798,0.321100917,0.027403196,0,0,0,0.444226086,0.494104298,0.483870968,0.056783349,0,0,0,0.4519633,Rep
2,1988,0.5261,Alaska,0.373454353,0.449416858,0.46762094,0.43220339,0.05626191,0.033898305,0.06779661,0,0.47794098,0.39136469,0.481481481,0.010299466,0.074074074,0.296296296,-0.148148148,0.464356217,Dem
2,1988,0.4739,Alaska,0.626545647,0.550583142,0.53237906,0.43220339,0.05626191,0.033898305,0.06779661,0,0.522204162,0.60863531,0.481481481,0.010299466,0.222222222,0.296296296,0.148148148,0.535712319,Rep
2,1990,0.5414,Alaska,0.480789805,0.327089507,0.49230172,0.584415584,0.030482225,0.064935065,0.103896104,0.025974026,0.517847535,0.506160726,0.526315789,0.026268618,0.052631579,0.105263158,0,0.510269401,Dem
2,1990,0.4586,Alaska,0.519210195,0.672910493,0.50769828,0.584415584,0.030482225,0.038961039,0.103896104,-0.025974026,0.482306422,0.493839274,0.526315789,0.026268618,0.052631579,0.105263158,0,0.489802724,Rep
2,1992,0.5414,Alaska,0.477894943,0.419950919,0.532915361,0.6,0.111243463,0.042105263,0.042105263,0.042105263,0.484289483,0.482940952,0.215686275,0.190393826,0.039215686,0.058823529,0.019607843,0.467248475,Dem
2,1992,0.4586,Alaska,0.522105057,0.580049081,0.467084639,0.6,0.111243463,0,0.042105263,-0.042105263,0.515903751,0.517059048,0.215686275,0.190393826,0.019607843,0.058823529,-0.019607843,0.532845856,Rep
2,1994,0.5015,Alaska,0.365124338,0.419950919,0.483029389,0.517241379,0.107550619,0.034482759,0.068965517,0,0.471258245,0.492657252,0.304347826,0.137491092,0,0,0,0.443415457,Dem
2,1994,0.4985,Alaska,0.634875662,0.580049081,0.516970611,0.517241379,0.107550619,0.034482759,0.068965517,0,0.528956695,0.507342748,0.304347826,0.137491092,0,0,0,0.556685959,Rep
2,1996,0.5015,Alaska,0.380061443,0.118774459,0.437071837,0.5,0.034859718,0.036585366,0.048780488,0.024390244,0.421444241,0.373761776,0.555555556,0.09396089,0.055555556,0.111111111,0,0.431969211,Dem
2,1996,0.4985,Alaska,0.619938557,0.881225541,0.562928163,0.5,0.034859718,0.012195122,0.048780488,-0.024390244,0.578748886,0.626238224,0.555555556,0.09396089,0.055555556,0.111111111,0,0.568115698,Rep
2,1998,0.7291,Alaska,0.35605879,0.209326698,0.445045935,0.471428571,0.029777188,0.1,0.185714286,0.014285714,0.446605163,0.348059695,0.352941176,0.022467703,0,0.176470588,-0.176470588,0.555499211,Dem
2,1998,0.2709,Alaska,0.64394121,0.790673302,0.554954065,0.471428571,0.029777188,0.085714286,0.185714286,-0.014285714,0.553600961,0.651940305,0.352941176,0.022467703,0.176470588,0.176470588,0.176470588,0.444609097,Rep
2,2000,0.7291,Alaska,0.192063801,0.209326698,0.367274617,0.175675676,0.067490369,0.067567568,0.148648649,-0.013513514,0.447268679,0.42827984,0.625,0.050711198,0.041666667,0.041666667,0.041666667,0.376049546,Dem
2,2000,0.2709,Alaska,0.807936199,0.790673302,0.632725383,0.175675676,0.067490369,0.081081081,0.148648649,0.013513514,0.552898292,0.57172016,0.625,0.050711198,0,0.041666667,-0.041666667,0.624027404,Rep
2,2002,0.4216,Alaska,0.18827317,0.11854832,0.336904127,0.382608696,0.107362205,0,0,0,0.443924615,0.336567038,0.411764706,0.068253016,0,0,0,0.40229012,Dem
2,2002,0.5784,Alaska,0.81172683,0.88145168,0.663095873,0.382608696,0.107362205,0,0,0,0.556270825,0.663432962,0.411764706,0.068253016,0,0,0,0.597815648,Rep
2,2004,0.4216,Alaska,0.239302151,0.483891977,0.412831247,0.3875,0.067958359,0.0375,0.0875,-0.0125,0.451782693,0.400263664,0.45,0.070025492,0,0.05,-0.05,0.460903771,Dem
2,2004,0.5784,Alaska,0.760697849,0.516108023,0.587168753,0.3875,0.067958359,0.05,0.0875,0.0125,0.548361552,0.599736336,0.45,0.070025492,0.05,0.05,0.05,0.539170202,Rep
2,2006,0.4588,Alaska,0.414253691,0.483891977,0.448558188,0.402777778,0.029934883,0.083333333,0.166666667,0,0.468376411,0.484768367,0.1,0.035012182,0.05,0.05,0.05,0.509307676,Dem
2,2006,0.5412,Alaska,0.585746309,0.516108023,0.551441812,0.402777778,0.029934883,0.083333333,0.166666667,0,0.531808558,0.515231633,0.1,0.035012182,0,0.05,-0.05,0.490782307,Rep
2,2008,0.4588,Alaska,0.472837389,0.506597548,0.460624218,0.351351351,0.011669087,0.081081081,0.108108108,0.054054054,0.416593441,0.461283851,0.235294118,0.036168456,0.117647059,0.176470588,0.058823529,0.375211696,Dem
2,2008,0.5412,Alaska,0.527162611,0.493402452,0.539375782,0.351351351,0.011669087,0.027027027,0.108108108,-0.054054054,0.583542243,0.538716149,0.235294118,0.036168456,0.058823529,0.176470588,-0.058823529,0.624856773,Rep
2,2010,0.3894,Alaska,0.306755208,0.39795472,0.416958247,0.279411765,0.025874714,0.117647059,0.205882353,0.029411765,0.402380708,0.424507066,0.411764706,0.027407597,0.117647059,0.294117647,-0.058823529,0.472123665,Dem
2,2010,0.6106,Alaska,0.693244792,0.60204528,0.583041753,0.279411765,0.025874714,0.088235294,0.205882353,-0.029411765,0.597799744,0.575492934,0.411764706,0.027407597,0.176470588,0.294117647,0.058823529,0.527956287,Rep
2,2012,0.3894,Alaska,0.309171846,0.39795472,0.366575552,0.339449541,0.024153052,0,0,0,0.437877497,0.369611872,0.222222222,0.03235429,0,0,0,0.422960986,Dem
2,2012,0.6106,Alaska,0.690828154,0.60204528,0.633424448,0.339449541,0.024153052,0,0,0,0.562278615,0.630388128,0.222222222,0.03235429,0,0,0,0.577117228,Rep
2,2014,0.5295,Alaska,0.445620475,0.488647518,0.435794934,0.301369863,0.059486391,0.095890411,0.123287671,0.068493151,0.38773442,0.420171918,0.16,0.046780243,0.12,0.12,0.12,0.381223419,Dem
2,2014,0.4705,Alaska,0.554379525,0.511352482,0.564205066,0.301369863,0.059486391,0.02739726,0.123287671,-0.068493151,0.61242049,0.579828082,0.16,0.046780243,0,0.12,-0.12,0.618849529,Rep
2,2016,0.5295,Alaska,0.417196842,0.207629525,0.437527512,0.318965517,0.122772905,0,0,0,0.386649254,0.310835104,0.384615385,0.117655094,0,0,0,0.485204995,Dem
2,2016,0.4705,Alaska,0.582803158,0.792370475,0.562472488,0.318965517,0.122772905,0,0,0,0.613505674,0.689164896,0.384615385,0.117655094,0,0,0,0.514871186,Rep
4,1978,0.5396,Arizona,0.531489007,0.554809651,0.410008678,0.30952381,0.037081329,0,0.015873016,-0.015873016,0.427430846,0.42225116,0.350877193,0.036514266,0.122807018,0.228070175,0.01754386,0.478229908,Dem
4,1978,0.4604,Arizona,0.468510993,0.445190349,0.589991322,0.30952381,0.037081329,0.015873016,0.015873016,0.015873016,0.572602577,0.57774884,0.350877193,0.036514266,0.105263158,0.228070175,-0.01754386,0.52184222,Rep
4,1980,0.5396,Arizona,0.476005645,0.494505713,0.35859672,0.191666667,0.048553638,0,0.05,-0.05,0.418641885,0.413364639,0.343283582,0.046438317,0.059701493,0.074626866,0.044776119,0.458046107,Dem
4,1980,0.4604,Arizona,0.523994355,0.505494287,0.64140328,0.191666667,0.048553638,0.05,0.05,0.05,0.581385262,0.586635361,0.343283582,0.046438317,0.014925373,0.074626866,-0.044776119,0.5420045,Rep
4,1982,0.6580001,Arizona,0.432137079,0.585418327,0.415614049,0.260869565,0.021997879,0,0.017391304,-0.017391304,0.434258948,0.436703038,0.482142857,0.015526789,0.035714286,0.125,-0.053571429,0.502610044,Dem
4,1982,0.3419999,Arizona,0.567862921,0.414581673,0.584385951,0.260869565,0.021997879,0.017391304,0.017391304,0.017391304,0.565767198,0.563296962,0.482142857,0.015526789,0.089285714,0.125,0.053571429,0.497437109,Rep
4,1984,0.6580001,Arizona,0.346482749,0.585418327,0.360986509,0.177777778,0.004305732,0.088888889,0.222222222,-0.044444444,0.429668856,0.368324946,0.274509804,0.02449507,0.078431373,0.235294118,-0.078431373,0.474932702,Dem
4,1984,0.3419999,Arizona,0.653517251,0.414581673,0.639013491,0.177777778,0.004305732,0.133333333,0.222222222,0.044444444,0.570350883,0.631675054,0.274509804,0.02449507,0.156862745,0.235294118,0.078431373,0.525103803,Rep
4,1986,0.4651,Arizona,0.32514586,0.395177413,0.38751296,0.168421053,0.009845524,0.073684211,0.157894737,-0.010526316,0.413582952,0.35970866,0.088888889,5.15E-05,0.133333333,0.355555556,-0.088888889,0.477254377,Dem
4,1986,0.5349,Arizona,0.67485414,0.604822587,0.61248704,0.168421053,0.009845524,0.084210526,0.157894737,0.010526316,0.586439548,0.64029134,0.088888889,5.15E-05,0.222222222,0.355555556,0.088888889,0.522790106,Rep
4,1988,0.4651,Arizona,0.295805965,0.580082972,0.3890795,0.171717172,0.010691237,0.060606061,0.121212121,0,0.460477346,0.420160105,0.372881356,0.038473732,0.101694915,0.13559322,0.06779661,0.519753359,Dem
4,1988,0.5349,Arizona,0.704194035,0.419917028,0.6109205,0.171717172,0.010691237,0.060606061,0.121212121,0,0.539541267,0.579839895,0.372881356,0.038473732,0.033898305,0.13559322,-0.06779661,0.480280224,Rep
4,1990,0.4979,Arizona,0.356913963,0.580082972,0.402442964,0.296296296,0.016208256,0.037037037,0.138888889,-0.064814815,0.477963598,0.413631085,0.476923077,0.010588564,0.046153846,0.2,-0.107692308,0.530644605,Dem
4,1990,0.5021,Arizona,0.643086037,0.419917028,0.597557036,0.296296296,0.016208256,0.101851852,0.138888889,0.064814815,0.522054741,0.586368915,0.476923077,0.010588564,0.153846154,0.2,0.107692308,0.469391787,Rep
4,1992,0.4764,Arizona,0.440360597,0.361277817,0.40754343,0.297520661,0.081594509,0,0.049586777,-0.049586777,0.470383025,0.427574294,0.253968254,0.10034189,0.047619048,0.063492063,0.031746032,0.480897813,Dem
4,1992,0.5236,Arizona,0.559639403,0.638722183,0.59245657,0.297520661,0.081594509,0.049586777,0.049586777,0.049586777,0.529631675,0.572425706,0.253968254,0.10034189,0.015873016,0.063492063,-0.031746032,0.519125342,Rep
4,1994,0.4576,Arizona,0.385572558,0.424059591,0.330365294,0.104166667,0.044286662,0.041666667,0.104166667,-0.020833333,0.439101947,0.300144125,0.092592593,0.108033019,0.074074074,0.148148148,0,0.472974633,Dem
4,1994,0.5424,Arizona,0.614427442,0.575940409,0.669634706,0.104166667,0.044286662,0.0625,0.104166667,0.020833333,0.560917904,0.699855875,0.092592593,0.108033019,0.074074074,0.148148148,0,0.527063007,Rep
4,1996,0.4576,Arizona,0.394282676,0.424059591,0.336506127,0.297029703,0.026484563,0.059405941,0.158415842,-0.03960396,0.443557673,0.356325578,0.153846154,0.023139791,0.076923077,0.230769231,-0.076923077,0.493766642,Dem
4,1996,0.5424,Arizona,0.605717324,0.575940409,0.663493873,0.297029703,0.026484563,0.099009901,0.158415842,0.03960396,0.556458731,0.643674422,0.153846154,0.023139791,0.153846154,0.230769231,0.076923077,0.506259891,Rep
4,1998,0.3728,Arizona,0.414931386,0.283210246,0.366947508,0.195652174,0.014384583,0.086956522,0.217391304,-0.043478261,0.465427434,0.366930763,0.181818182,0.01971163,0.159090909,0.386363636,-0.068181818,0.501790193,Dem
4,1998,0.6272,Arizona,0.585068614,0.716789754,0.633052492,0.195652174,0.014384583,0.130434783,0.217391304,0.043478261,0.534595809,0.633069237,0.181818182,0.01971163,0.227272727,0.386363636,0.068181818,0.498252557,Rep
4,2000,0.3728,Arizona,0.394919451,0,0.391687923,0.247524752,0.031810384,0.01980198,0.099009901,-0.059405941,0.444382033,0.497913375,0.421052632,0.037560788,0.122807018,0.175438596,0.070175439,0.482456778,Dem
4,2000,0.6272,Arizona,0.605080549,1,0.608312077,0.247524752,0.031810384,0.079207921,0.099009901,0.059405941,0.555633477,0.502086625,0.421052632,0.037560788,0.052631579,0.175438596,-0.070175439,0.517564471,Rep
4,2002,0.5053,Arizona,0.409108909,0,0.395883553,0.306122449,0.013535385,0.081632653,0.142857143,0.020408163,0.442702418,0.434476499,0.192307692,0.058691292,0.134615385,0.269230769,0,0.423212822,Dem
4,2002,0.4947,Arizona,0.590891091,1,0.604116447,0.306122449,0.013535385,0.06122449,0.142857143,-0.020408163,0.557315727,0.565523501,0.192307692,0.058691292,0.134615385,0.269230769,0,0.57681348,Rep
4,2004,0.5053,Arizona,0.346368391,0.211797187,0.376917608,0.17,0.033585029,0.08,0.16,0,0.449941536,0.383871289,0.24,0.023737823,0.12,0.28,-0.04,0.479235108,Dem
4,2004,0.4947,Arizona,0.653631609,0.788202813,0.623082392,0.17,0.033585029,0.08,0.16,0,0.550069664,0.616128711,0.24,0.023737823,0.16,0.28,0.04,0.520781628,Rep
4,2006,0.6385,Arizona,0.448521099,0.44918734,0.403052422,0.287128713,0.022322753,0.01980198,0.059405941,-0.01980198,0.498237101,0.472450383,0.446428571,0.017718583,0.089285714,0.125,0.053571429,0.488362292,Dem
4,2006,0.3615,Arizona,0.551478901,0.55081266,0.596947578,0.287128713,0.022322753,0.03960396,0.059405941,0.01980198,0.501779096,0.527549617,0.446428571,0.017718583,0.035714286,0.125,-0.053571429,0.511659015,Rep
4,2008,0.6385,Arizona,0.508065801,0.44918734,0.448815018,0.298076923,0.018010729,0.057692308,0.057692308,0.057692308,0.461451921,0.457826712,0.471698113,0.017229176,0.075471698,0.150943396,0,0.490276076,Dem
4,2008,0.3615,Arizona,0.491934199,0.55081266,0.551184982,0.298076923,0.018010729,0,0.057692308,-0.057692308,0.538557873,0.542173288,0.471698113,0.017229176,0.075471698,0.150943396,0,0.509738244,Rep
4,2010,0.4387,Arizona,0.441491193,0.370556688,0.366169464,0.140186916,0.033342754,0.037383178,0.074766355,0,0.440926168,0.408463497,0.278688525,0.027710985,0.131147541,0.180327869,0.081967213,0.428164158,Dem
4,2010,0.5613,Arizona,0.558508807,0.629443312,0.633830536,0.140186916,0.033342754,0.037383178,0.074766355,0,0.559087211,0.591536503,0.278688525,0.027710985,0.049180328,0.180327869,-0.081967213,0.571855667,Rep
4,2012,0.4387,Arizona,0.455579732,0.484139413,0.411808292,0.310679612,0.018105609,0.126213592,0.27184466,-0.019417476,0.457328578,0.437180409,0.471698113,0.035074447,0.113207547,0.188679245,0.037735849,0.475990579,Dem
4,2012,0.5613,Arizona,0.544420268,0.515860587,0.588191708,0.310679612,0.018105609,0.145631068,0.27184466,0.019417476,0.542680451,0.562819591,0.471698113,0.035074447,0.075471698,0.188679245,-0.037735849,0.524024191,Rep
4,2014,0.437799192,Arizona,0.414263094,0.484139413,0.358538074,0.053892216,0.007158247,0.095808383,0.131736527,0.05988024,0.395545173,0.400095629,0.287128713,0.072400936,0.02970297,0.148514851,-0.089108911,0.462282963,Dem
4,2014,0.562200808,Arizona,0.585736906,0.515860587,0.641461926,0.053892216,0.007158247,0.035928144,0.131736527,-0.05988024,0.604470174,0.599904371,0.287128713,0.072400936,0.118811881,0.148514851,0.089108911,0.537742589,Rep
4,2016,0.437799192,Arizona,0.44996721,0.43130172,0.422374518,0,0.020636556,0.10989011,0.131868132,0.087912088,0.389862329,0.456778758,0.38,0.016000178,0.16,0.28,0.04,0.463304784,Dem
4,2016,0.562200808,Arizona,0.55003279,0.56869828,0.577625482,0,0.020636556,0.021978022,0.131868132,-0.087912088,0.610146104,0.543221242,0.38,0.016000178,0.12,0.28,-0.04,0.536707993,Rep
5,1978,0.6336,Arkansas,0.555862956,0.824290246,0.925995431,0.104347826,0.023110912,0.72173913,0.739130435,0.704347826,0.530965221,0.901007449,0.2,9.79E-06,0.8,0.8,0.8,0.553478667,Dem
5,1978,0.3664,Arkansas,0.444137044,0.175709754,0.074004569,0.104347826,0.023110912,0.017391304,0.739130435,-0.704347826,0.469214668,0.098992551,0.2,9.79E-06,0,0.8,-0.8,0.446570273,Rep
5,1980,0.4807,Arkansas,0.451844432,0.591114695,0.79773429,0.11965812,0.012699098,0.700854701,0.717948718,0.683760684,0.552679846,0.919184591,0.105263158,0.038190412,0.789473684,0.789473684,0.789473684,0.443388974,Dem
5,1980,0.5193,Arkansas,0.548155568,0.408885305,0.20226571,0.11965812,0.012699098,0.017094017,0.717948718,-0.683760684,0.447400935,0.080815409,0.105263158,0.038190412,0,0.789473684,-0.789473684,0.556665935,Rep
5,1982,0.5471,Arkansas,0.523506463,0.591114695,0.932670147,0,0.109020573,0.641666667,0.666666667,0.616666667,0.552679846,0.953803397,0.086956522,0.114930922,0.5,0.52173913,0.47826087,0.450224878,Dem
